 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:9.0, timesteps:213
1 Result (1->win; 0->lose):0, Score:3.0, timesteps:42
2 Result (1->win; 0->lose):0, Score:3.0, timesteps:288
3 Result (1->win; 0->lose):0, Score:1.0, timesteps:322
4 Result (1->win; 0->lose):1, Score:9.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:1.0, timesteps:335
6 Result (1->win; 0->lose):0, Score:3.0, timesteps:128
7 Result (1->win; 0->lose):0, Score:5.0, timesteps:334
8 Result (1->win; 0->lose):0, Score:1.0, timesteps:359
9 Result (1->win; 0->lose):0, Score:5.0, timesteps:431
10 Result (1->win; 0->lose):0, Score:3.0, timesteps:377
11 Result (1->win; 0->lose):0, Score:1.0, timesteps:323
12 Result (1->win; 0->lose):0, Score:4.0, timesteps:621
13 Result (1->win; 0->lose):0, Score:1.0, timesteps:329
14 Result (1->win; 0->lose):0, Score:1.0, timesteps:329
15 Result (1->win; 0->lose):0, Score:5.0, timesteps:371
16 Result (1->win; 0->lose):0, Score:3.0, timesteps:77
17 Result (1->win; 0->lose):0, Score:5.0, timesteps:403
18 Result (1->win; 0->lose):0, Score:3.0, timesteps:26
19 Result (1->win; 0->lose):0, Score:5.0, timesteps:105
20 Result (1->win; 0->lose):1, Score:9.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:1.0, timesteps:272
22 Result (1->win; 0->lose):0, Score:4.0, timesteps:76
23 Result (1->win; 0->lose):0, Score:1.0, timesteps:53
24 Result (1->win; 0->lose):0, Score:6.0, timesteps:616
25 Result (1->win; 0->lose):0, Score:2.0, timesteps:19
26 Result (1->win; 0->lose):1, Score:13.0, timesteps:1000
27 Result (1->win; 0->lose):0, Score:1.0, timesteps:329
28 Result (1->win; 0->lose):0, Score:3.0, timesteps:315
29 Result (1->win; 0->lose):0, Score:5.0, timesteps:168
30 Result (1->win; 0->lose):0, Score:1.0, timesteps:378
31 Result (1->win; 0->lose):0, Score:1.0, timesteps:353
32 Result (1->win; 0->lose):0, Score:1.0, timesteps:317
33 Result (1->win; 0->lose):0, Score:4.0, timesteps:449
34 Result (1->win; 0->lose):0, Score:3.0, timesteps:325
35 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
36 Result (1->win; 0->lose):0, Score:5.0, timesteps:403
37 Result (1->win; 0->lose):0, Score:1.0, timesteps:293
38 Result (1->win; 0->lose):0, Score:4.0, timesteps:35
39 Result (1->win; 0->lose):0, Score:5.0, timesteps:590
40 Result (1->win; 0->lose):0, Score:3.0, timesteps:314
41 Result (1->win; 0->lose):0, Score:1.0, timesteps:322
42 Result (1->win; 0->lose):0, Score:1.0, timesteps:339
