 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:17.0, timesteps:585
1 Result (1->win; 0->lose):0, Score:7.0, timesteps:519
2 Result (1->win; 0->lose):0, Score:16.0, timesteps:714
3 Result (1->win; 0->lose):0, Score:20.0, timesteps:768
4 Result (1->win; 0->lose):0, Score:6.0, timesteps:133
5 Result (1->win; 0->lose):0, Score:11.0, timesteps:436
6 Result (1->win; 0->lose):0, Score:7.0, timesteps:698
7 Result (1->win; 0->lose):0, Score:9.0, timesteps:698
8 Result (1->win; 0->lose):0, Score:36.0, timesteps:698
9 Result (1->win; 0->lose):0, Score:36.0, timesteps:730
10 Result (1->win; 0->lose):0, Score:3.0, timesteps:232
11 Result (1->win; 0->lose):0, Score:3.0, timesteps:178
12 Result (1->win; 0->lose):0, Score:9.0, timesteps:714
13 Result (1->win; 0->lose):0, Score:33.0, timesteps:325
14 Result (1->win; 0->lose):1, Score:56.0, timesteps:783
15 Result (1->win; 0->lose):0, Score:10.0, timesteps:301
16 Result (1->win; 0->lose):0, Score:24.0, timesteps:772
17 Result (1->win; 0->lose):0, Score:22.0, timesteps:730
18 Result (1->win; 0->lose):0, Score:5.0, timesteps:325
19 Result (1->win; 0->lose):0, Score:7.0, timesteps:178
20 Result (1->win; 0->lose):0, Score:11.0, timesteps:768
21 Result (1->win; 0->lose):0, Score:2.0, timesteps:403
22 Result (1->win; 0->lose):0, Score:21.0, timesteps:786
23 Result (1->win; 0->lose):0, Score:39.0, timesteps:762
24 Result (1->win; 0->lose):0, Score:29.0, timesteps:418
25 Result (1->win; 0->lose):0, Score:20.0, timesteps:860
26 Result (1->win; 0->lose):0, Score:15.0, timesteps:552
27 Result (1->win; 0->lose):0, Score:45.0, timesteps:906
28 Result (1->win; 0->lose):0, Score:14.0, timesteps:499
29 Result (1->win; 0->lose):0, Score:46.0, timesteps:340
30 Result (1->win; 0->lose):0, Score:36.0, timesteps:304
31 Result (1->win; 0->lose):0, Score:35.0, timesteps:503
32 Result (1->win; 0->lose):0, Score:28.0, timesteps:807
33 Result (1->win; 0->lose):0, Score:1.0, timesteps:310
34 Result (1->win; 0->lose):1, Score:50.0, timesteps:599
35 Result (1->win; 0->lose):0, Score:18.0, timesteps:214
36 Result (1->win; 0->lose):0, Score:19.0, timesteps:196
37 Result (1->win; 0->lose):0, Score:9.0, timesteps:148
38 Result (1->win; 0->lose):0, Score:45.0, timesteps:550
39 Result (1->win; 0->lose):0, Score:43.0, timesteps:714
40 Result (1->win; 0->lose):1, Score:51.0, timesteps:829
41 Result (1->win; 0->lose):0, Score:17.0, timesteps:755
42 Result (1->win; 0->lose):1, Score:53.0, timesteps:714
43 Result (1->win; 0->lose):0, Score:5.0, timesteps:406
