 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:274
1 Result (1->win; 0->lose):0, Score:12.0, timesteps:309
2 Result (1->win; 0->lose):0, Score:9.0, timesteps:529
3 Result (1->win; 0->lose):0, Score:6.0, timesteps:537
4 Result (1->win; 0->lose):0, Score:46.0, timesteps:391
5 Result (1->win; 0->lose):0, Score:6.0, timesteps:627
6 Result (1->win; 0->lose):0, Score:9.0, timesteps:696
7 Result (1->win; 0->lose):0, Score:13.0, timesteps:714
8 Result (1->win; 0->lose):0, Score:32.0, timesteps:841
9 Result (1->win; 0->lose):0, Score:11.0, timesteps:583
10 Result (1->win; 0->lose):0, Score:44.0, timesteps:976
11 Result (1->win; 0->lose):0, Score:4.0, timesteps:250
12 Result (1->win; 0->lose):0, Score:22.0, timesteps:663
13 Result (1->win; 0->lose):0, Score:43.0, timesteps:828
14 Result (1->win; 0->lose):0, Score:36.0, timesteps:668
15 Result (1->win; 0->lose):0, Score:21.0, timesteps:664
16 Result (1->win; 0->lose):0, Score:47.0, timesteps:645
17 Result (1->win; 0->lose):1, Score:50.0, timesteps:480
18 Result (1->win; 0->lose):0, Score:23.0, timesteps:672
19 Result (1->win; 0->lose):0, Score:42.0, timesteps:781
20 Result (1->win; 0->lose):0, Score:5.0, timesteps:373
21 Result (1->win; 0->lose):0, Score:1.0, timesteps:515
22 Result (1->win; 0->lose):0, Score:11.0, timesteps:538
23 Result (1->win; 0->lose):0, Score:3.0, timesteps:257
24 Result (1->win; 0->lose):0, Score:47.0, timesteps:777
25 Result (1->win; 0->lose):0, Score:6.0, timesteps:426
26 Result (1->win; 0->lose):0, Score:25.0, timesteps:298
27 Result (1->win; 0->lose):0, Score:50.0, timesteps:842
28 Result (1->win; 0->lose):0, Score:13.0, timesteps:499
29 Result (1->win; 0->lose):0, Score:10.0, timesteps:597
30 Result (1->win; 0->lose):0, Score:9.0, timesteps:844
31 Result (1->win; 0->lose):0, Score:8.0, timesteps:568
32 Result (1->win; 0->lose):0, Score:3.0, timesteps:630
33 Result (1->win; 0->lose):0, Score:27.0, timesteps:844
34 Result (1->win; 0->lose):0, Score:25.0, timesteps:319
