 ** Playing game examples/gridphysics/zelda.txt, level examples/gridphysics/zelda_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-1.0, timesteps:139
1 Result (1->win; 0->lose):0, Score:-1.0, timesteps:105
2 Result (1->win; 0->lose):0, Score:-1.0, timesteps:179
3 Result (1->win; 0->lose):0, Score:1.0, timesteps:119
4 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
5 Result (1->win; 0->lose):0, Score:-1.0, timesteps:151
6 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
7 Result (1->win; 0->lose):0, Score:-1.0, timesteps:162
8 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
9 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
10 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
11 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
12 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
13 Result (1->win; 0->lose):0, Score:-1.0, timesteps:151
14 Result (1->win; 0->lose):0, Score:-1.0, timesteps:211
15 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
16 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
17 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
18 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
19 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
20 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
21 Result (1->win; 0->lose):0, Score:1.0, timesteps:59
22 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
23 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
24 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
25 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
26 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
27 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
28 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
29 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
30 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
31 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
32 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
33 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
34 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
35 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
36 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
37 Result (1->win; 0->lose):0, Score:-1.0, timesteps:163
38 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
39 Result (1->win; 0->lose):0, Score:-1.0, timesteps:60
40 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
41 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
44 Result (1->win; 0->lose):0, Score:-1.0, timesteps:163
45 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
46 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
47 Result (1->win; 0->lose):0, Score:-1.0, timesteps:23
48 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
49 Result (1->win; 0->lose):0, Score:-1.0, timesteps:111
50 Result (1->win; 0->lose):0, Score:-1.0, timesteps:163
51 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
52 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
53 Result (1->win; 0->lose):0, Score:-1.0, timesteps:10
54 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
55 Result (1->win; 0->lose):0, Score:-1.0, timesteps:129
56 Result (1->win; 0->lose):0, Score:1.0, timesteps:469
57 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
58 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
59 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
60 Result (1->win; 0->lose):0, Score:1.0, timesteps:795
61 Result (1->win; 0->lose):0, Score:1.0, timesteps:683
62 Result (1->win; 0->lose):0, Score:1.0, timesteps:487
63 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
64 Result (1->win; 0->lose):0, Score:1.0, timesteps:139
65 Result (1->win; 0->lose):0, Score:1.0, timesteps:503
66 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
67 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
68 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
69 Result (1->win; 0->lose):0, Score:-1.0, timesteps:158
70 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:-1.0, timesteps:907
72 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
73 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
74 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
75 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
76 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
77 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
78 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
79 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
80 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
81 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
82 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
83 Result (1->win; 0->lose):0, Score:-1.0, timesteps:157
84 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
85 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
86 Result (1->win; 0->lose):0, Score:-1.0, timesteps:51
87 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
88 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
89 Result (1->win; 0->lose):0, Score:-1.0, timesteps:280
90 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
91 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
92 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
93 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
94 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
95 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
96 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
97 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
98 Result (1->win; 0->lose):0, Score:1.0, timesteps:227
99 Result (1->win; 0->lose):0, Score:-1.0, timesteps:163
100 Result (1->win; 0->lose):0, Score:-1.0, timesteps:155
101 Result (1->win; 0->lose):0, Score:-1.0, timesteps:162
102 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
103 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
104 Result (1->win; 0->lose):0, Score:1.0, timesteps:701
105 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
106 Result (1->win; 0->lose):0, Score:-1.0, timesteps:119
107 Result (1->win; 0->lose):0, Score:-1.0, timesteps:167
108 Result (1->win; 0->lose):0, Score:1.0, timesteps:414
109 Result (1->win; 0->lose):0, Score:1.0, timesteps:662
110 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
111 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
112 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
