 ** Playing game examples/gridphysics/zelda.txt, level examples/gridphysics/zelda_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-1.0, timesteps:491
1 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
2 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
3 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
5 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
6 Result (1->win; 0->lose):0, Score:-1.0, timesteps:449
7 Result (1->win; 0->lose):0, Score:-1.0, timesteps:92
8 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
9 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
10 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
11 Result (1->win; 0->lose):0, Score:-1.0, timesteps:244
12 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
13 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
15 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
16 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
17 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
18 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
19 Result (1->win; 0->lose):0, Score:-1.0, timesteps:491
20 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
21 Result (1->win; 0->lose):0, Score:-1.0, timesteps:463
22 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
23 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
24 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
25 Result (1->win; 0->lose):0, Score:-1.0, timesteps:303
26 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
27 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
28 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
29 Result (1->win; 0->lose):0, Score:-1.0, timesteps:431
30 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
32 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
33 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
34 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
35 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
36 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
37 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
38 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
39 Result (1->win; 0->lose):0, Score:-1.0, timesteps:287
40 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
41 Result (1->win; 0->lose):0, Score:1.0, timesteps:647
42 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
43 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
44 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
45 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
46 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
47 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
48 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
49 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
50 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
51 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
52 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
53 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
54 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
55 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
56 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
57 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
58 Result (1->win; 0->lose):0, Score:-1.0, timesteps:287
59 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
60 Result (1->win; 0->lose):0, Score:-1.0, timesteps:267
61 Result (1->win; 0->lose):0, Score:-1.0, timesteps:245
62 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
63 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
64 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
65 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
66 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
67 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
68 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
69 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
70 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
71 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
72 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
73 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
74 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
75 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
76 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
77 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
78 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
79 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
80 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
81 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
82 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
83 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
84 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
85 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
86 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
87 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
88 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
89 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
90 Result (1->win; 0->lose):0, Score:-1.0, timesteps:431
91 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
92 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
93 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
94 Result (1->win; 0->lose):0, Score:-1.0, timesteps:451
95 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
96 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
97 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
98 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
99 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
100 Result (1->win; 0->lose):0, Score:1.0, timesteps:139
101 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
102 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
103 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
104 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
105 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
106 Result (1->win; 0->lose):0, Score:-1.0, timesteps:459
107 Result (1->win; 0->lose):0, Score:-1.0, timesteps:827
