 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:18.0, timesteps:743
3 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
4 Result (1->win; 0->lose):0, Score:2.0, timesteps:416
5 Result (1->win; 0->lose):0, Score:14.0, timesteps:587
6 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
7 Result (1->win; 0->lose):0, Score:18.0, timesteps:857
8 Result (1->win; 0->lose):0, Score:4.0, timesteps:451
9 Result (1->win; 0->lose):0, Score:2.0, timesteps:416
10 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:2.0, timesteps:596
13 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:10.0, timesteps:928
15 Result (1->win; 0->lose):0, Score:10.0, timesteps:795
16 Result (1->win; 0->lose):0, Score:10.0, timesteps:472
17 Result (1->win; 0->lose):0, Score:10.0, timesteps:615
18 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:821
20 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:10.0, timesteps:402
23 Result (1->win; 0->lose):0, Score:24.0, timesteps:664
24 Result (1->win; 0->lose):0, Score:24.0, timesteps:581
25 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
26 Result (1->win; 0->lose):0, Score:12.0, timesteps:623
27 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
28 Result (1->win; 0->lose):0, Score:6.0, timesteps:256
29 Result (1->win; 0->lose):0, Score:10.0, timesteps:629
30 Result (1->win; 0->lose):0, Score:10.0, timesteps:636
31 Result (1->win; 0->lose):0, Score:8.0, timesteps:666
32 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:18.0, timesteps:868
34 Result (1->win; 0->lose):0, Score:4.0, timesteps:592
35 Result (1->win; 0->lose):0, Score:12.0, timesteps:976
36 Result (1->win; 0->lose):0, Score:8.0, timesteps:319
37 Result (1->win; 0->lose):0, Score:16.0, timesteps:807
38 Result (1->win; 0->lose):0, Score:6.0, timesteps:406
39 Result (1->win; 0->lose):0, Score:6.0, timesteps:256
40 Result (1->win; 0->lose):0, Score:14.0, timesteps:498
41 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:10.0, timesteps:553
43 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
44 Result (1->win; 0->lose):0, Score:4.0, timesteps:800
45 Result (1->win; 0->lose):0, Score:4.0, timesteps:605
46 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
47 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:10.0, timesteps:769
49 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
50 Result (1->win; 0->lose):0, Score:2.0, timesteps:808
51 Result (1->win; 0->lose):0, Score:2.0, timesteps:416
52 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
53 Result (1->win; 0->lose):0, Score:6.0, timesteps:586
54 Result (1->win; 0->lose):0, Score:8.0, timesteps:948
55 Result (1->win; 0->lose):0, Score:14.0, timesteps:928
56 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
57 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
58 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
59 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
60 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
61 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
62 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
63 Result (1->win; 0->lose):0, Score:16.0, timesteps:562
64 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
65 Result (1->win; 0->lose):0, Score:10.0, timesteps:928
66 Result (1->win; 0->lose):0, Score:8.0, timesteps:809
67 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
68 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
69 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
70 Result (1->win; 0->lose):0, Score:10.0, timesteps:588
71 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
73 Result (1->win; 0->lose):0, Score:6.0, timesteps:406
74 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
75 Result (1->win; 0->lose):0, Score:4.0, timesteps:710
76 Result (1->win; 0->lose):0, Score:8.0, timesteps:905
77 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
78 Result (1->win; 0->lose):0, Score:8.0, timesteps:714
79 Result (1->win; 0->lose):0, Score:14.0, timesteps:908
80 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
81 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
82 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
83 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
84 Result (1->win; 0->lose):0, Score:6.0, timesteps:650
85 Result (1->win; 0->lose):0, Score:14.0, timesteps:708
86 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
87 Result (1->win; 0->lose):0, Score:10.0, timesteps:928
88 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
89 Result (1->win; 0->lose):0, Score:6.0, timesteps:424
90 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
91 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
92 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
93 Result (1->win; 0->lose):0, Score:14.0, timesteps:499
94 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
95 Result (1->win; 0->lose):0, Score:22.0, timesteps:940
96 Result (1->win; 0->lose):0, Score:10.0, timesteps:928
97 Result (1->win; 0->lose):0, Score:16.0, timesteps:946
98 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
99 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
100 Result (1->win; 0->lose):0, Score:12.0, timesteps:623
101 Result (1->win; 0->lose):0, Score:12.0, timesteps:884
102 Result (1->win; 0->lose):0, Score:8.0, timesteps:760
103 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
104 Result (1->win; 0->lose):0, Score:10.0, timesteps:582
105 Result (1->win; 0->lose):0, Score:6.0, timesteps:256
106 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
107 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
108 Result (1->win; 0->lose):0, Score:12.0, timesteps:695
109 Result (1->win; 0->lose):0, Score:24.0, timesteps:962
110 Result (1->win; 0->lose):0, Score:10.0, timesteps:928
111 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
112 Result (1->win; 0->lose):0, Score:14.0, timesteps:902
113 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
114 Result (1->win; 0->lose):0, Score:8.0, timesteps:337
115 Result (1->win; 0->lose):0, Score:50.0, timesteps:633
116 Result (1->win; 0->lose):0, Score:8.0, timesteps:574
117 Result (1->win; 0->lose):0, Score:12.0, timesteps:956
118 Result (1->win; 0->lose):0, Score:10.0, timesteps:582
119 Result (1->win; 0->lose):0, Score:4.0, timesteps:718
120 Result (1->win; 0->lose):0, Score:4.0, timesteps:592
121 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
122 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
123 Result (1->win; 0->lose):0, Score:10.0, timesteps:586
124 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
125 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
126 Result (1->win; 0->lose):0, Score:14.0, timesteps:697
