 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:322
1 Result (1->win; 0->lose):0, Score:17.0, timesteps:274
2 Result (1->win; 0->lose):0, Score:19.0, timesteps:698
3 Result (1->win; 0->lose):0, Score:26.0, timesteps:842
4 Result (1->win; 0->lose):0, Score:7.0, timesteps:489
5 Result (1->win; 0->lose):0, Score:21.0, timesteps:385
6 Result (1->win; 0->lose):0, Score:35.0, timesteps:771
7 Result (1->win; 0->lose):0, Score:15.0, timesteps:533
8 Result (1->win; 0->lose):0, Score:12.0, timesteps:486
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:346
10 Result (1->win; 0->lose):0, Score:26.0, timesteps:472
11 Result (1->win; 0->lose):0, Score:3.0, timesteps:292
12 Result (1->win; 0->lose):1, Score:45.0, timesteps:772
13 Result (1->win; 0->lose):0, Score:47.0, timesteps:889
14 Result (1->win; 0->lose):0, Score:34.0, timesteps:860
15 Result (1->win; 0->lose):0, Score:2.0, timesteps:367
16 Result (1->win; 0->lose):0, Score:12.0, timesteps:812
17 Result (1->win; 0->lose):0, Score:41.0, timesteps:541
18 Result (1->win; 0->lose):0, Score:13.0, timesteps:504
19 Result (1->win; 0->lose):1, Score:48.0, timesteps:698
20 Result (1->win; 0->lose):1, Score:54.0, timesteps:656
21 Result (1->win; 0->lose):0, Score:28.0, timesteps:698
22 Result (1->win; 0->lose):0, Score:15.0, timesteps:730
23 Result (1->win; 0->lose):0, Score:23.0, timesteps:358
24 Result (1->win; 0->lose):0, Score:17.0, timesteps:812
25 Result (1->win; 0->lose):0, Score:13.0, timesteps:532
26 Result (1->win; 0->lose):0, Score:49.0, timesteps:943
27 Result (1->win; 0->lose):0, Score:5.0, timesteps:373
28 Result (1->win; 0->lose):0, Score:45.0, timesteps:581
29 Result (1->win; 0->lose):0, Score:21.0, timesteps:241
30 Result (1->win; 0->lose):1, Score:56.0, timesteps:456
31 Result (1->win; 0->lose):0, Score:46.0, timesteps:597
32 Result (1->win; 0->lose):0, Score:17.0, timesteps:732
33 Result (1->win; 0->lose):0, Score:44.0, timesteps:589
34 Result (1->win; 0->lose):0, Score:43.0, timesteps:403
35 Result (1->win; 0->lose):0, Score:45.0, timesteps:992
36 Result (1->win; 0->lose):1, Score:54.0, timesteps:527
37 Result (1->win; 0->lose):0, Score:31.0, timesteps:791
38 Result (1->win; 0->lose):1, Score:64.0, timesteps:617
39 Result (1->win; 0->lose):0, Score:22.0, timesteps:749
40 Result (1->win; 0->lose):0, Score:44.0, timesteps:388
41 Result (1->win; 0->lose):0, Score:19.0, timesteps:841
42 Result (1->win; 0->lose):0, Score:21.0, timesteps:730
43 Result (1->win; 0->lose):1, Score:48.0, timesteps:543
44 Result (1->win; 0->lose):1, Score:59.0, timesteps:736
45 Result (1->win; 0->lose):1, Score:49.0, timesteps:554
46 Result (1->win; 0->lose):0, Score:40.0, timesteps:714
47 Result (1->win; 0->lose):1, Score:49.0, timesteps:497
48 Result (1->win; 0->lose):1, Score:49.0, timesteps:586
49 Result (1->win; 0->lose):0, Score:43.0, timesteps:775
50 Result (1->win; 0->lose):0, Score:43.0, timesteps:523
51 Result (1->win; 0->lose):1, Score:58.0, timesteps:653
52 Result (1->win; 0->lose):0, Score:22.0, timesteps:268
53 Result (1->win; 0->lose):1, Score:50.0, timesteps:712
54 Result (1->win; 0->lose):0, Score:10.0, timesteps:133
55 Result (1->win; 0->lose):0, Score:47.0, timesteps:734
56 Result (1->win; 0->lose):1, Score:58.0, timesteps:790
57 Result (1->win; 0->lose):0, Score:6.0, timesteps:698
58 Result (1->win; 0->lose):0, Score:17.0, timesteps:241
59 Result (1->win; 0->lose):1, Score:51.0, timesteps:618
60 Result (1->win; 0->lose):1, Score:51.0, timesteps:575
61 Result (1->win; 0->lose):1, Score:49.0, timesteps:679
62 Result (1->win; 0->lose):1, Score:57.0, timesteps:862
63 Result (1->win; 0->lose):0, Score:23.0, timesteps:738
64 Result (1->win; 0->lose):0, Score:24.0, timesteps:256
65 Result (1->win; 0->lose):1, Score:59.0, timesteps:640
66 Result (1->win; 0->lose):0, Score:12.0, timesteps:166
67 Result (1->win; 0->lose):1, Score:51.0, timesteps:600
68 Result (1->win; 0->lose):0, Score:37.0, timesteps:349
69 Result (1->win; 0->lose):0, Score:29.0, timesteps:812
70 Result (1->win; 0->lose):1, Score:51.0, timesteps:561
71 Result (1->win; 0->lose):1, Score:52.0, timesteps:846
72 Result (1->win; 0->lose):0, Score:26.0, timesteps:756
73 Result (1->win; 0->lose):0, Score:24.0, timesteps:367
74 Result (1->win; 0->lose):0, Score:19.0, timesteps:184
75 Result (1->win; 0->lose):1, Score:54.0, timesteps:749
76 Result (1->win; 0->lose):0, Score:21.0, timesteps:277
77 Result (1->win; 0->lose):0, Score:47.0, timesteps:786
78 Result (1->win; 0->lose):0, Score:46.0, timesteps:891
79 Result (1->win; 0->lose):0, Score:50.0, timesteps:828
80 Result (1->win; 0->lose):0, Score:52.0, timesteps:956
81 Result (1->win; 0->lose):0, Score:25.0, timesteps:660
82 Result (1->win; 0->lose):1, Score:54.0, timesteps:739
83 Result (1->win; 0->lose):1, Score:54.0, timesteps:461
84 Result (1->win; 0->lose):1, Score:54.0, timesteps:615
85 Result (1->win; 0->lose):0, Score:54.0, timesteps:1000
86 Result (1->win; 0->lose):1, Score:51.0, timesteps:800
87 Result (1->win; 0->lose):0, Score:26.0, timesteps:388
88 Result (1->win; 0->lose):0, Score:42.0, timesteps:382
89 Result (1->win; 0->lose):1, Score:49.0, timesteps:888
90 Result (1->win; 0->lose):0, Score:48.0, timesteps:929
91 Result (1->win; 0->lose):1, Score:56.0, timesteps:707
92 Result (1->win; 0->lose):1, Score:53.0, timesteps:680
93 Result (1->win; 0->lose):0, Score:50.0, timesteps:992
94 Result (1->win; 0->lose):0, Score:10.0, timesteps:133
95 Result (1->win; 0->lose):1, Score:51.0, timesteps:566
96 Result (1->win; 0->lose):0, Score:52.0, timesteps:917
97 Result (1->win; 0->lose):1, Score:47.0, timesteps:525
98 Result (1->win; 0->lose):0, Score:49.0, timesteps:538
99 Result (1->win; 0->lose):0, Score:4.0, timesteps:292
100 Result (1->win; 0->lose):0, Score:47.0, timesteps:791
101 Result (1->win; 0->lose):0, Score:24.0, timesteps:271
102 Result (1->win; 0->lose):0, Score:21.0, timesteps:412
103 Result (1->win; 0->lose):0, Score:21.0, timesteps:698
104 Result (1->win; 0->lose):1, Score:53.0, timesteps:775
105 Result (1->win; 0->lose):1, Score:48.0, timesteps:538
106 Result (1->win; 0->lose):0, Score:12.0, timesteps:502
107 Result (1->win; 0->lose):1, Score:48.0, timesteps:542
108 Result (1->win; 0->lose):1, Score:54.0, timesteps:446
109 Result (1->win; 0->lose):0, Score:30.0, timesteps:280
110 Result (1->win; 0->lose):0, Score:30.0, timesteps:316
111 Result (1->win; 0->lose):1, Score:58.0, timesteps:747
112 Result (1->win; 0->lose):1, Score:48.0, timesteps:568
113 Result (1->win; 0->lose):0, Score:23.0, timesteps:253
114 Result (1->win; 0->lose):0, Score:20.0, timesteps:244
115 Result (1->win; 0->lose):1, Score:51.0, timesteps:508
116 Result (1->win; 0->lose):1, Score:50.0, timesteps:504
117 Result (1->win; 0->lose):0, Score:28.0, timesteps:304
118 Result (1->win; 0->lose):1, Score:53.0, timesteps:549
119 Result (1->win; 0->lose):1, Score:60.0, timesteps:604
120 Result (1->win; 0->lose):1, Score:56.0, timesteps:563
121 Result (1->win; 0->lose):0, Score:11.0, timesteps:223
122 Result (1->win; 0->lose):0, Score:16.0, timesteps:519
123 Result (1->win; 0->lose):1, Score:46.0, timesteps:729
124 Result (1->win; 0->lose):1, Score:51.0, timesteps:604
125 Result (1->win; 0->lose):0, Score:18.0, timesteps:307
126 Result (1->win; 0->lose):0, Score:15.0, timesteps:181
127 Result (1->win; 0->lose):0, Score:18.0, timesteps:199
128 Result (1->win; 0->lose):1, Score:51.0, timesteps:630
129 Result (1->win; 0->lose):0, Score:47.0, timesteps:604
130 Result (1->win; 0->lose):1, Score:52.0, timesteps:674
131 Result (1->win; 0->lose):0, Score:53.0, timesteps:945
132 Result (1->win; 0->lose):1, Score:51.0, timesteps:796
