 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:0.0, timesteps:276
1 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:8.0, timesteps:711
3 Result (1->win; 0->lose):0, Score:12.0, timesteps:489
4 Result (1->win; 0->lose):0, Score:8.0, timesteps:363
5 Result (1->win; 0->lose):0, Score:22.0, timesteps:727
6 Result (1->win; 0->lose):0, Score:0.0, timesteps:276
7 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
8 Result (1->win; 0->lose):0, Score:10.0, timesteps:409
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:820
10 Result (1->win; 0->lose):0, Score:8.0, timesteps:285
11 Result (1->win; 0->lose):0, Score:16.0, timesteps:900
12 Result (1->win; 0->lose):0, Score:8.0, timesteps:464
13 Result (1->win; 0->lose):0, Score:6.0, timesteps:437
14 Result (1->win; 0->lose):0, Score:4.0, timesteps:311
15 Result (1->win; 0->lose):0, Score:12.0, timesteps:261
16 Result (1->win; 0->lose):0, Score:34.0, timesteps:423
17 Result (1->win; 0->lose):0, Score:2.0, timesteps:397
18 Result (1->win; 0->lose):0, Score:18.0, timesteps:662
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:378
20 Result (1->win; 0->lose):0, Score:6.0, timesteps:323
21 Result (1->win; 0->lose):0, Score:22.0, timesteps:361
22 Result (1->win; 0->lose):0, Score:22.0, timesteps:388
23 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
24 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:839
26 Result (1->win; 0->lose):0, Score:32.0, timesteps:600
27 Result (1->win; 0->lose):0, Score:12.0, timesteps:461
28 Result (1->win; 0->lose):0, Score:20.0, timesteps:582
29 Result (1->win; 0->lose):0, Score:26.0, timesteps:432
30 Result (1->win; 0->lose):0, Score:6.0, timesteps:424
31 Result (1->win; 0->lose):0, Score:20.0, timesteps:254
32 Result (1->win; 0->lose):0, Score:34.0, timesteps:608
33 Result (1->win; 0->lose):0, Score:14.0, timesteps:511
34 Result (1->win; 0->lose):0, Score:18.0, timesteps:350
35 Result (1->win; 0->lose):0, Score:14.0, timesteps:599
36 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
37 Result (1->win; 0->lose):0, Score:10.0, timesteps:371
38 Result (1->win; 0->lose):0, Score:28.0, timesteps:557
39 Result (1->win; 0->lose):0, Score:6.0, timesteps:278
40 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
41 Result (1->win; 0->lose):0, Score:12.0, timesteps:277
42 Result (1->win; 0->lose):0, Score:8.0, timesteps:452
43 Result (1->win; 0->lose):0, Score:4.0, timesteps:282
44 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
45 Result (1->win; 0->lose):0, Score:10.0, timesteps:495
46 Result (1->win; 0->lose):0, Score:6.0, timesteps:274
47 Result (1->win; 0->lose):0, Score:12.0, timesteps:457
48 Result (1->win; 0->lose):0, Score:20.0, timesteps:369
49 Result (1->win; 0->lose):0, Score:8.0, timesteps:326
50 Result (1->win; 0->lose):0, Score:12.0, timesteps:257
51 Result (1->win; 0->lose):0, Score:28.0, timesteps:499
52 Result (1->win; 0->lose):0, Score:4.0, timesteps:388
53 Result (1->win; 0->lose):0, Score:20.0, timesteps:369
54 Result (1->win; 0->lose):0, Score:28.0, timesteps:560
55 Result (1->win; 0->lose):0, Score:6.0, timesteps:544
56 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
57 Result (1->win; 0->lose):0, Score:22.0, timesteps:835
58 Result (1->win; 0->lose):0, Score:8.0, timesteps:355
59 Result (1->win; 0->lose):0, Score:6.0, timesteps:450
60 Result (1->win; 0->lose):0, Score:28.0, timesteps:428
61 Result (1->win; 0->lose):0, Score:14.0, timesteps:428
62 Result (1->win; 0->lose):0, Score:10.0, timesteps:406
63 Result (1->win; 0->lose):0, Score:22.0, timesteps:470
64 Result (1->win; 0->lose):0, Score:8.0, timesteps:342
65 Result (1->win; 0->lose):0, Score:8.0, timesteps:528
66 Result (1->win; 0->lose):0, Score:24.0, timesteps:431
67 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
68 Result (1->win; 0->lose):0, Score:18.0, timesteps:773
69 Result (1->win; 0->lose):0, Score:8.0, timesteps:505
70 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
71 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
72 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
73 Result (1->win; 0->lose):0, Score:22.0, timesteps:326
74 Result (1->win; 0->lose):0, Score:4.0, timesteps:728
75 Result (1->win; 0->lose):0, Score:18.0, timesteps:458
76 Result (1->win; 0->lose):0, Score:20.0, timesteps:472
77 Result (1->win; 0->lose):0, Score:4.0, timesteps:452
78 Result (1->win; 0->lose):0, Score:4.0, timesteps:339
79 Result (1->win; 0->lose):0, Score:14.0, timesteps:301
80 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
81 Result (1->win; 0->lose):0, Score:42.0, timesteps:383
82 Result (1->win; 0->lose):0, Score:16.0, timesteps:331
83 Result (1->win; 0->lose):0, Score:8.0, timesteps:369
84 Result (1->win; 0->lose):0, Score:8.0, timesteps:504
85 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
86 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
87 Result (1->win; 0->lose):0, Score:34.0, timesteps:903
88 Result (1->win; 0->lose):0, Score:18.0, timesteps:384
89 Result (1->win; 0->lose):0, Score:16.0, timesteps:370
90 Result (1->win; 0->lose):0, Score:24.0, timesteps:484
91 Result (1->win; 0->lose):0, Score:18.0, timesteps:427
92 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
93 Result (1->win; 0->lose):0, Score:8.0, timesteps:668
94 Result (1->win; 0->lose):0, Score:22.0, timesteps:380
95 Result (1->win; 0->lose):0, Score:14.0, timesteps:805
96 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
97 Result (1->win; 0->lose):0, Score:20.0, timesteps:369
98 Result (1->win; 0->lose):0, Score:6.0, timesteps:489
99 Result (1->win; 0->lose):0, Score:18.0, timesteps:497
100 Result (1->win; 0->lose):0, Score:8.0, timesteps:245
101 Result (1->win; 0->lose):0, Score:20.0, timesteps:369
102 Result (1->win; 0->lose):0, Score:16.0, timesteps:405
103 Result (1->win; 0->lose):0, Score:22.0, timesteps:410
104 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
105 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
106 Result (1->win; 0->lose):0, Score:8.0, timesteps:353
107 Result (1->win; 0->lose):0, Score:22.0, timesteps:413
108 Result (1->win; 0->lose):0, Score:20.0, timesteps:347
109 Result (1->win; 0->lose):0, Score:20.0, timesteps:469
110 Result (1->win; 0->lose):0, Score:8.0, timesteps:262
111 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
112 Result (1->win; 0->lose):0, Score:16.0, timesteps:347
113 Result (1->win; 0->lose):0, Score:16.0, timesteps:368
114 Result (1->win; 0->lose):0, Score:20.0, timesteps:734
115 Result (1->win; 0->lose):0, Score:16.0, timesteps:347
116 Result (1->win; 0->lose):0, Score:10.0, timesteps:407
117 Result (1->win; 0->lose):0, Score:4.0, timesteps:262
118 Result (1->win; 0->lose):0, Score:18.0, timesteps:319
119 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
120 Result (1->win; 0->lose):0, Score:14.0, timesteps:301
121 Result (1->win; 0->lose):0, Score:10.0, timesteps:369
122 Result (1->win; 0->lose):0, Score:14.0, timesteps:301
123 Result (1->win; 0->lose):0, Score:10.0, timesteps:795
124 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
125 Result (1->win; 0->lose):0, Score:22.0, timesteps:273
