 ** Playing game examples/gridphysics/zelda.txt, level examples/gridphysics/zelda_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-1.0, timesteps:95
1 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
2 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
3 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
4 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
5 Result (1->win; 0->lose):0, Score:-1.0, timesteps:167
6 Result (1->win; 0->lose):0, Score:-1.0, timesteps:293
7 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
8 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
9 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
10 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
11 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
12 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
13 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
14 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
15 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
16 Result (1->win; 0->lose):0, Score:-1.0, timesteps:831
17 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
18 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
19 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
20 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
21 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
22 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
23 Result (1->win; 0->lose):0, Score:-1.0, timesteps:419
24 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
25 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
26 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
27 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
28 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
29 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
30 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
31 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
32 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
33 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
34 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
35 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
36 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
37 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
38 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
39 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
40 Result (1->win; 0->lose):0, Score:-1.0, timesteps:423
41 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
42 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
43 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
44 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
45 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
46 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
47 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
48 Result (1->win; 0->lose):0, Score:-1.0, timesteps:421
49 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
50 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
51 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
52 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
53 Result (1->win; 0->lose):0, Score:-1.0, timesteps:423
54 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
55 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
56 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
57 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
58 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
59 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
60 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
61 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
62 Result (1->win; 0->lose):0, Score:-1.0, timesteps:979
63 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
64 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
65 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
66 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
67 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
68 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
69 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
70 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
71 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
72 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
73 Result (1->win; 0->lose):0, Score:-1.0, timesteps:294
74 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
75 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
76 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
77 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
78 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
79 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
80 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
81 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
82 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
83 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
84 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
85 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
86 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
87 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
88 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
89 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
90 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
91 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
92 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
93 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
94 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
95 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
96 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
97 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
98 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
99 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
100 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
101 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
102 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
103 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
104 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
105 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
106 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
107 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
108 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
109 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
110 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
111 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
112 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
113 Result (1->win; 0->lose):0, Score:-1.0, timesteps:79
114 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
115 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
116 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
117 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
118 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
119 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
120 Result (1->win; 0->lose):0, Score:-1.0, timesteps:22
121 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
122 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
123 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
124 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
125 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
126 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
127 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
128 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
129 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
130 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
131 Result (1->win; 0->lose):0, Score:-1.0, timesteps:79
132 Result (1->win; 0->lose):0, Score:-1.0, timesteps:291
133 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
134 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
135 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
136 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
137 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
138 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
139 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
140 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
141 Result (1->win; 0->lose):0, Score:-1.0, timesteps:28
142 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
143 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
144 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
145 Result (1->win; 0->lose):0, Score:-1.0, timesteps:103
146 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
147 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
148 Result (1->win; 0->lose):0, Score:-1.0, timesteps:75
149 Result (1->win; 0->lose):0, Score:-1.0, timesteps:75
150 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
151 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
152 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
153 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
154 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
155 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
156 Result (1->win; 0->lose):0, Score:-1.0, timesteps:79
157 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
158 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
159 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
160 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
161 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
162 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
163 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
164 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
165 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
166 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
167 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
168 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
169 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
170 Result (1->win; 0->lose):0, Score:-1.0, timesteps:47
171 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
172 Result (1->win; 0->lose):0, Score:-1.0, timesteps:115
173 Result (1->win; 0->lose):0, Score:-1.0, timesteps:11
174 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
175 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
176 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
177 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
178 Result (1->win; 0->lose):0, Score:-1.0, timesteps:223
179 Result (1->win; 0->lose):0, Score:-1.0, timesteps:223
180 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
181 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
182 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
183 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
184 Result (1->win; 0->lose):0, Score:-1.0, timesteps:9
185 Result (1->win; 0->lose):0, Score:-1.0, timesteps:483
186 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
187 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
188 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
189 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
190 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
191 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
192 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
193 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
194 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
