 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:9.0, timesteps:259
1 Result (1->win; 0->lose):0, Score:1.0, timesteps:107
2 Result (1->win; 0->lose):0, Score:1.0, timesteps:493
3 Result (1->win; 0->lose):0, Score:5.0, timesteps:266
4 Result (1->win; 0->lose):0, Score:0.0, timesteps:344
5 Result (1->win; 0->lose):0, Score:5.0, timesteps:124
6 Result (1->win; 0->lose):0, Score:1.0, timesteps:272
7 Result (1->win; 0->lose):0, Score:1.0, timesteps:81
8 Result (1->win; 0->lose):0, Score:5.0, timesteps:105
9 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
10 Result (1->win; 0->lose):0, Score:3.0, timesteps:541
11 Result (1->win; 0->lose):0, Score:3.0, timesteps:22
12 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
13 Result (1->win; 0->lose):0, Score:3.0, timesteps:70
14 Result (1->win; 0->lose):0, Score:11.0, timesteps:748
15 Result (1->win; 0->lose):0, Score:1.0, timesteps:181
16 Result (1->win; 0->lose):0, Score:0.0, timesteps:207
17 Result (1->win; 0->lose):0, Score:0.0, timesteps:344
18 Result (1->win; 0->lose):0, Score:3.0, timesteps:17
19 Result (1->win; 0->lose):0, Score:0.0, timesteps:201
20 Result (1->win; 0->lose):0, Score:5.0, timesteps:160
21 Result (1->win; 0->lose):0, Score:1.0, timesteps:223
22 Result (1->win; 0->lose):0, Score:3.0, timesteps:26
23 Result (1->win; 0->lose):0, Score:1.0, timesteps:133
24 Result (1->win; 0->lose):0, Score:0.0, timesteps:344
25 Result (1->win; 0->lose):0, Score:0.0, timesteps:201
26 Result (1->win; 0->lose):0, Score:1.0, timesteps:273
27 Result (1->win; 0->lose):0, Score:12.0, timesteps:108
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:153
29 Result (1->win; 0->lose):0, Score:3.0, timesteps:229
30 Result (1->win; 0->lose):0, Score:3.0, timesteps:17
31 Result (1->win; 0->lose):0, Score:3.0, timesteps:212
32 Result (1->win; 0->lose):0, Score:3.0, timesteps:21
33 Result (1->win; 0->lose):0, Score:1.0, timesteps:94
34 Result (1->win; 0->lose):0, Score:7.0, timesteps:388
35 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
36 Result (1->win; 0->lose):0, Score:3.0, timesteps:253
37 Result (1->win; 0->lose):0, Score:1.0, timesteps:21
38 Result (1->win; 0->lose):1, Score:18.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
40 Result (1->win; 0->lose):0, Score:5.0, timesteps:52
41 Result (1->win; 0->lose):0, Score:3.0, timesteps:26
42 Result (1->win; 0->lose):1, Score:1.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
44 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
45 Result (1->win; 0->lose):0, Score:5.0, timesteps:65
46 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
47 Result (1->win; 0->lose):0, Score:3.0, timesteps:19
48 Result (1->win; 0->lose):0, Score:3.0, timesteps:16
49 Result (1->win; 0->lose):0, Score:3.0, timesteps:291
50 Result (1->win; 0->lose):1, Score:1.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:1.0, timesteps:298
52 Result (1->win; 0->lose):1, Score:1.0, timesteps:1000
