 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:30.0, timesteps:868
1 Result (1->win; 0->lose):0, Score:8.0, timesteps:691
2 Result (1->win; 0->lose):0, Score:14.0, timesteps:595
3 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:14.0, timesteps:662
6 Result (1->win; 0->lose):0, Score:6.0, timesteps:731
7 Result (1->win; 0->lose):0, Score:10.0, timesteps:548
8 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:14.0, timesteps:595
10 Result (1->win; 0->lose):0, Score:20.0, timesteps:813
11 Result (1->win; 0->lose):0, Score:16.0, timesteps:656
12 Result (1->win; 0->lose):0, Score:14.0, timesteps:595
13 Result (1->win; 0->lose):0, Score:16.0, timesteps:584
14 Result (1->win; 0->lose):0, Score:8.0, timesteps:435
15 Result (1->win; 0->lose):0, Score:16.0, timesteps:595
16 Result (1->win; 0->lose):0, Score:16.0, timesteps:584
17 Result (1->win; 0->lose):0, Score:6.0, timesteps:782
18 Result (1->win; 0->lose):0, Score:18.0, timesteps:662
19 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
20 Result (1->win; 0->lose):0, Score:32.0, timesteps:954
21 Result (1->win; 0->lose):0, Score:16.0, timesteps:656
22 Result (1->win; 0->lose):0, Score:48.0, timesteps:902
23 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:20.0, timesteps:627
25 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
26 Result (1->win; 0->lose):0, Score:16.0, timesteps:656
27 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
28 Result (1->win; 0->lose):0, Score:16.0, timesteps:504
29 Result (1->win; 0->lose):0, Score:8.0, timesteps:447
30 Result (1->win; 0->lose):0, Score:8.0, timesteps:516
31 Result (1->win; 0->lose):0, Score:16.0, timesteps:656
32 Result (1->win; 0->lose):0, Score:8.0, timesteps:452
33 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
34 Result (1->win; 0->lose):0, Score:20.0, timesteps:695
35 Result (1->win; 0->lose):0, Score:10.0, timesteps:482
36 Result (1->win; 0->lose):0, Score:8.0, timesteps:452
37 Result (1->win; 0->lose):0, Score:24.0, timesteps:714
38 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:16.0, timesteps:656
40 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
41 Result (1->win; 0->lose):0, Score:22.0, timesteps:829
42 Result (1->win; 0->lose):0, Score:18.0, timesteps:703
43 Result (1->win; 0->lose):0, Score:16.0, timesteps:813
44 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:10.0, timesteps:435
46 Result (1->win; 0->lose):0, Score:18.0, timesteps:565
47 Result (1->win; 0->lose):0, Score:10.0, timesteps:456
48 Result (1->win; 0->lose):0, Score:14.0, timesteps:512
49 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
50 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
51 Result (1->win; 0->lose):0, Score:18.0, timesteps:574
52 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
53 Result (1->win; 0->lose):0, Score:6.0, timesteps:352
54 Result (1->win; 0->lose):0, Score:14.0, timesteps:620
55 Result (1->win; 0->lose):0, Score:26.0, timesteps:487
56 Result (1->win; 0->lose):0, Score:30.0, timesteps:633
57 Result (1->win; 0->lose):0, Score:18.0, timesteps:596
58 Result (1->win; 0->lose):0, Score:16.0, timesteps:727
59 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
60 Result (1->win; 0->lose):0, Score:26.0, timesteps:812
61 Result (1->win; 0->lose):0, Score:16.0, timesteps:656
62 Result (1->win; 0->lose):0, Score:24.0, timesteps:514
63 Result (1->win; 0->lose):0, Score:6.0, timesteps:535
64 Result (1->win; 0->lose):0, Score:8.0, timesteps:452
65 Result (1->win; 0->lose):0, Score:40.0, timesteps:756
66 Result (1->win; 0->lose):0, Score:22.0, timesteps:551
67 Result (1->win; 0->lose):0, Score:24.0, timesteps:824
68 Result (1->win; 0->lose):0, Score:0.0, timesteps:401
69 Result (1->win; 0->lose):0, Score:16.0, timesteps:656
70 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
72 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
73 Result (1->win; 0->lose):0, Score:20.0, timesteps:611
74 Result (1->win; 0->lose):0, Score:22.0, timesteps:635
75 Result (1->win; 0->lose):0, Score:8.0, timesteps:814
76 Result (1->win; 0->lose):0, Score:24.0, timesteps:539
77 Result (1->win; 0->lose):0, Score:2.0, timesteps:876
78 Result (1->win; 0->lose):0, Score:30.0, timesteps:502
79 Result (1->win; 0->lose):0, Score:26.0, timesteps:795
80 Result (1->win; 0->lose):0, Score:20.0, timesteps:744
81 Result (1->win; 0->lose):0, Score:12.0, timesteps:464
82 Result (1->win; 0->lose):0, Score:14.0, timesteps:638
83 Result (1->win; 0->lose):0, Score:16.0, timesteps:707
84 Result (1->win; 0->lose):0, Score:20.0, timesteps:825
85 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
86 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
87 Result (1->win; 0->lose):0, Score:20.0, timesteps:719
88 Result (1->win; 0->lose):0, Score:26.0, timesteps:644
89 Result (1->win; 0->lose):0, Score:6.0, timesteps:535
90 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
91 Result (1->win; 0->lose):0, Score:8.0, timesteps:452
92 Result (1->win; 0->lose):0, Score:14.0, timesteps:481
93 Result (1->win; 0->lose):0, Score:24.0, timesteps:539
94 Result (1->win; 0->lose):0, Score:26.0, timesteps:543
95 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
96 Result (1->win; 0->lose):0, Score:4.0, timesteps:372
97 Result (1->win; 0->lose):0, Score:6.0, timesteps:492
98 Result (1->win; 0->lose):0, Score:8.0, timesteps:452
99 Result (1->win; 0->lose):0, Score:10.0, timesteps:624
