 ** Playing game examples/gridphysics/zelda.txt, level examples/gridphysics/zelda_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-1.0, timesteps:71
138 Result (1->win; 0->lose):0, Score:-1.0, timesteps:83
139 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
140 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
141 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
142 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
143 Result (1->win; 0->lose):0, Score:3.0, timesteps:567
144 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
145 Result (1->win; 0->lose):0, Score:-1.0, timesteps:475
146 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
147 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
148 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
149 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
150 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
151 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
152 Result (1->win; 0->lose):0, Score:1.0, timesteps:279
153 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
154 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
155 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
156 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
157 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
158 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
159 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
160 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
161 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
162 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
163 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
164 Result (1->win; 0->lose):0, Score:-1.0, timesteps:47
165 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
166 Result (1->win; 0->lose):0, Score:1.0, timesteps:679
167 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
168 Result (1->win; 0->lose):0, Score:1.0, timesteps:331
169 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
170 Result (1->win; 0->lose):0, Score:1.0, timesteps:55
171 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
172 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
173 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
174 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
175 Result (1->win; 0->lose):0, Score:-1.0, timesteps:555
176 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
177 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
178 Result (1->win; 0->lose):0, Score:3.0, timesteps:327
179 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
180 Result (1->win; 0->lose):0, Score:-1.0, timesteps:46
181 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
182 Result (1->win; 0->lose):0, Score:1.0, timesteps:427
183 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
184 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
185 Result (1->win; 0->lose):0, Score:3.0, timesteps:867
186 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
187 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
188 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
189 Result (1->win; 0->lose):0, Score:1.0, timesteps:279
190 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
191 Result (1->win; 0->lose):0, Score:-1.0, timesteps:83
192 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
193 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
194 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
195 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
196 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
197 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
198 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
199 Result (1->win; 0->lose):0, Score:1.0, timesteps:315
200 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
201 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
202 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
203 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
204 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
205 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
206 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
207 Result (1->win; 0->lose):0, Score:1.0, timesteps:315
208 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
209 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
210 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
211 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
212 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
213 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
214 Result (1->win; 0->lose):0, Score:-1.0, timesteps:555
215 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
216 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
217 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
218 Result (1->win; 0->lose):0, Score:1.0, timesteps:327
219 Result (1->win; 0->lose):0, Score:1.0, timesteps:227
220 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
221 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
222 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
223 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
224 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
225 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
226 Result (1->win; 0->lose):0, Score:-1.0, timesteps:555
227 Result (1->win; 0->lose):0, Score:-1.0, timesteps:71
228 Result (1->win; 0->lose):0, Score:-1.0, timesteps:83
229 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
230 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
231 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
232 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
233 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
234 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
235 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
236 Result (1->win; 0->lose):0, Score:3.0, timesteps:571
237 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
238 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
239 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
240 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
241 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
242 Result (1->win; 0->lose):0, Score:-1.0, timesteps:47
243 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
244 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
245 Result (1->win; 0->lose):0, Score:-1.0, timesteps:50
246 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
247 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
248 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
249 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
250 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
251 Result (1->win; 0->lose):0, Score:1.0, timesteps:487
252 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
253 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
254 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
255 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
256 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
257 Result (1->win; 0->lose):0, Score:-1.0, timesteps:71
258 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
259 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
260 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
261 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
262 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
263 Result (1->win; 0->lose):0, Score:3.0, timesteps:463
264 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
265 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
266 Result (1->win; 0->lose):0, Score:1.0, timesteps:339
267 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
268 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
269 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
270 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
271 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
272 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
273 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
274 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
275 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
276 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
277 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
278 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
279 Result (1->win; 0->lose):0, Score:-1.0, timesteps:46
280 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
281 Result (1->win; 0->lose):0, Score:1.0, timesteps:483
282 Result (1->win; 0->lose):0, Score:1.0, timesteps:315
283 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
284 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
285 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
286 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
287 Result (1->win; 0->lose):0, Score:3.0, timesteps:459
288 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
289 Result (1->win; 0->lose):0, Score:1.0, timesteps:339
290 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
291 Result (1->win; 0->lose):0, Score:-1.0, timesteps:555
292 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
293 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
294 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
295 Result (1->win; 0->lose):0, Score:1.0, timesteps:491
296 Result (1->win; 0->lose):0, Score:1.0, timesteps:311
297 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
298 Result (1->win; 0->lose):0, Score:-1.0, timesteps:555
299 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
300 Result (1->win; 0->lose):0, Score:-1.0, timesteps:71
301 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
302 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
303 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
304 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
305 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
306 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
307 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
308 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
309 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
310 Result (1->win; 0->lose):0, Score:-1.0, timesteps:83
311 Result (1->win; 0->lose):0, Score:-1.0, timesteps:555
312 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
313 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
314 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
315 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
316 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
317 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
318 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
319 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
320 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
321 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
322 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
323 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
324 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
325 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
326 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
327 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
328 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
329 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
330 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
331 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
332 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
333 Result (1->win; 0->lose):0, Score:1.0, timesteps:323
334 Result (1->win; 0->lose):0, Score:1.0, timesteps:55
335 Result (1->win; 0->lose):0, Score:-1.0, timesteps:71
336 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
337 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
338 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
339 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
340 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
341 Result (1->win; 0->lose):0, Score:1.0, timesteps:315
342 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
343 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
344 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
345 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
346 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
347 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
348 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
349 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
350 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
351 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
352 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
353 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
354 Result (1->win; 0->lose):0, Score:-1.0, timesteps:47
355 Result (1->win; 0->lose):0, Score:1.0, timesteps:315
356 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
357 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
358 Result (1->win; 0->lose):0, Score:-1.0, timesteps:83
359 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
360 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
361 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
362 Result (1->win; 0->lose):0, Score:1.0, timesteps:327
363 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
364 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
365 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
366 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
367 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
368 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
369 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
370 Result (1->win; 0->lose):0, Score:-1.0, timesteps:91
371 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
372 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
373 Result (1->win; 0->lose):0, Score:-1.0, timesteps:71
374 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
375 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
376 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
377 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
378 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
379 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
380 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
381 Result (1->win; 0->lose):0, Score:-1.0, timesteps:47
382 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
383 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
384 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
385 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
386 Result (1->win; 0->lose):0, Score:-1.0, timesteps:47
387 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
388 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
389 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
390 Result (1->win; 0->lose):0, Score:-1.0, timesteps:83
391 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
392 Result (1->win; 0->lose):0, Score:-1.0, timesteps:555
393 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
394 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
395 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
396 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
397 Result (1->win; 0->lose):0, Score:-1.0, timesteps:67
398 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
399 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
400 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
401 Result (1->win; 0->lose):0, Score:-1.0, timesteps:83
402 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
403 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
404 Result (1->win; 0->lose):0, Score:1.0, timesteps:439
405 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
406 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
407 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
408 Result (1->win; 0->lose):0, Score:1.0, timesteps:331
409 Result (1->win; 0->lose):0, Score:-1.0, timesteps:71
410 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
411 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
412 Result (1->win; 0->lose):0, Score:1.0, timesteps:315
413 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
414 Result (1->win; 0->lose):0, Score:-1.0, timesteps:91
415 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
416 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
417 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
418 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
419 Result (1->win; 0->lose):0, Score:-1.0, timesteps:71
420 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
421 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
422 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
423 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
424 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
425 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
426 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
427 Result (1->win; 0->lose):0, Score:1.0, timesteps:459
428 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
429 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
430 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
431 Result (1->win; 0->lose):0, Score:3.0, timesteps:615
432 Result (1->win; 0->lose):0, Score:1.0, timesteps:487
433 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
434 Result (1->win; 0->lose):0, Score:1.0, timesteps:319
435 Result (1->win; 0->lose):0, Score:3.0, timesteps:639
