 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
3 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:6.0, timesteps:366
5 Result (1->win; 0->lose):0, Score:12.0, timesteps:374
6 Result (1->win; 0->lose):0, Score:20.0, timesteps:815
7 Result (1->win; 0->lose):0, Score:6.0, timesteps:421
8 Result (1->win; 0->lose):0, Score:18.0, timesteps:568
9 Result (1->win; 0->lose):0, Score:4.0, timesteps:709
10 Result (1->win; 0->lose):0, Score:20.0, timesteps:620
11 Result (1->win; 0->lose):0, Score:4.0, timesteps:462
12 Result (1->win; 0->lose):0, Score:10.0, timesteps:322
13 Result (1->win; 0->lose):0, Score:10.0, timesteps:555
14 Result (1->win; 0->lose):0, Score:24.0, timesteps:580
15 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
16 Result (1->win; 0->lose):0, Score:28.0, timesteps:447
17 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:40.0, timesteps:965
20 Result (1->win; 0->lose):0, Score:10.0, timesteps:619
21 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:24.0, timesteps:699
23 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:22.0, timesteps:766
25 Result (1->win; 0->lose):0, Score:32.0, timesteps:942
26 Result (1->win; 0->lose):0, Score:22.0, timesteps:592
27 Result (1->win; 0->lose):0, Score:22.0, timesteps:559
28 Result (1->win; 0->lose):0, Score:16.0, timesteps:959
29 Result (1->win; 0->lose):0, Score:10.0, timesteps:738
30 Result (1->win; 0->lose):0, Score:16.0, timesteps:603
31 Result (1->win; 0->lose):0, Score:6.0, timesteps:350
32 Result (1->win; 0->lose):0, Score:0.0, timesteps:637
33 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:8.0, timesteps:822
35 Result (1->win; 0->lose):0, Score:6.0, timesteps:435
36 Result (1->win; 0->lose):0, Score:20.0, timesteps:714
37 Result (1->win; 0->lose):0, Score:20.0, timesteps:856
38 Result (1->win; 0->lose):0, Score:26.0, timesteps:966
39 Result (1->win; 0->lose):0, Score:6.0, timesteps:304
40 Result (1->win; 0->lose):0, Score:32.0, timesteps:805
41 Result (1->win; 0->lose):0, Score:22.0, timesteps:540
42 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:10.0, timesteps:488
44 Result (1->win; 0->lose):0, Score:16.0, timesteps:564
45 Result (1->win; 0->lose):0, Score:4.0, timesteps:251
46 Result (1->win; 0->lose):0, Score:8.0, timesteps:334
47 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
49 Result (1->win; 0->lose):0, Score:10.0, timesteps:318
50 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
52 Result (1->win; 0->lose):0, Score:16.0, timesteps:517
53 Result (1->win; 0->lose):0, Score:24.0, timesteps:786
54 Result (1->win; 0->lose):0, Score:54.0, timesteps:683
55 Result (1->win; 0->lose):0, Score:22.0, timesteps:858
56 Result (1->win; 0->lose):0, Score:18.0, timesteps:687
57 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
58 Result (1->win; 0->lose):0, Score:12.0, timesteps:355
59 Result (1->win; 0->lose):0, Score:2.0, timesteps:251
60 Result (1->win; 0->lose):0, Score:16.0, timesteps:800
61 Result (1->win; 0->lose):0, Score:6.0, timesteps:533
