 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:14.0, timesteps:716
3 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:24.0, timesteps:715
5 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
6 Result (1->win; 0->lose):0, Score:6.0, timesteps:224
7 Result (1->win; 0->lose):0, Score:8.0, timesteps:638
8 Result (1->win; 0->lose):0, Score:10.0, timesteps:586
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:448
10 Result (1->win; 0->lose):0, Score:30.0, timesteps:867
11 Result (1->win; 0->lose):0, Score:4.0, timesteps:467
12 Result (1->win; 0->lose):0, Score:32.0, timesteps:672
13 Result (1->win; 0->lose):0, Score:28.0, timesteps:745
14 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
15 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
16 Result (1->win; 0->lose):0, Score:6.0, timesteps:844
17 Result (1->win; 0->lose):0, Score:8.0, timesteps:366
18 Result (1->win; 0->lose):0, Score:8.0, timesteps:806
19 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
20 Result (1->win; 0->lose):0, Score:8.0, timesteps:717
21 Result (1->win; 0->lose):0, Score:30.0, timesteps:849
22 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
23 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:28.0, timesteps:704
25 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
26 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
27 Result (1->win; 0->lose):0, Score:14.0, timesteps:671
28 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
29 Result (1->win; 0->lose):0, Score:12.0, timesteps:760
30 Result (1->win; 0->lose):0, Score:18.0, timesteps:431
31 Result (1->win; 0->lose):0, Score:16.0, timesteps:854
32 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:14.0, timesteps:431
35 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
36 Result (1->win; 0->lose):0, Score:16.0, timesteps:596
37 Result (1->win; 0->lose):0, Score:4.0, timesteps:734
38 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:16.0, timesteps:807
40 Result (1->win; 0->lose):0, Score:32.0, timesteps:928
41 Result (1->win; 0->lose):0, Score:14.0, timesteps:473
42 Result (1->win; 0->lose):0, Score:20.0, timesteps:563
43 Result (1->win; 0->lose):0, Score:30.0, timesteps:797
44 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:18.0, timesteps:611
46 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:4.0, timesteps:973
49 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
50 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:22.0, timesteps:867
52 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
53 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:24.0, timesteps:977
55 Result (1->win; 0->lose):0, Score:20.0, timesteps:735
56 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
57 Result (1->win; 0->lose):0, Score:20.0, timesteps:813
58 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
59 Result (1->win; 0->lose):0, Score:18.0, timesteps:616
60 Result (1->win; 0->lose):0, Score:20.0, timesteps:705
61 Result (1->win; 0->lose):0, Score:14.0, timesteps:367
62 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
63 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
64 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
65 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:30.0, timesteps:778
67 Result (1->win; 0->lose):0, Score:20.0, timesteps:981
68 Result (1->win; 0->lose):0, Score:6.0, timesteps:992
69 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
70 Result (1->win; 0->lose):0, Score:20.0, timesteps:773
71 Result (1->win; 0->lose):0, Score:14.0, timesteps:656
72 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
73 Result (1->win; 0->lose):0, Score:30.0, timesteps:469
74 Result (1->win; 0->lose):0, Score:28.0, timesteps:880
75 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
76 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
77 Result (1->win; 0->lose):0, Score:18.0, timesteps:684
78 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
79 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
80 Result (1->win; 0->lose):0, Score:22.0, timesteps:724
81 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
82 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
83 Result (1->win; 0->lose):0, Score:22.0, timesteps:762
84 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
85 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
86 Result (1->win; 0->lose):0, Score:36.0, timesteps:854
87 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
88 Result (1->win; 0->lose):0, Score:18.0, timesteps:664
89 Result (1->win; 0->lose):0, Score:36.0, timesteps:910
90 Result (1->win; 0->lose):0, Score:20.0, timesteps:771
91 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
92 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
93 Result (1->win; 0->lose):0, Score:26.0, timesteps:736
94 Result (1->win; 0->lose):0, Score:38.0, timesteps:921
95 Result (1->win; 0->lose):0, Score:24.0, timesteps:546
96 Result (1->win; 0->lose):0, Score:22.0, timesteps:955
97 Result (1->win; 0->lose):0, Score:24.0, timesteps:745
98 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
