 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:120
1 Result (1->win; 0->lose):0, Score:7.0, timesteps:274
2 Result (1->win; 0->lose):0, Score:7.0, timesteps:386
3 Result (1->win; 0->lose):0, Score:2.0, timesteps:232
4 Result (1->win; 0->lose):0, Score:5.0, timesteps:64
5 Result (1->win; 0->lose):0, Score:3.0, timesteps:26
6 Result (1->win; 0->lose):0, Score:5.0, timesteps:854
7 Result (1->win; 0->lose):0, Score:3.0, timesteps:234
8 Result (1->win; 0->lose):0, Score:3.0, timesteps:156
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:118
10 Result (1->win; 0->lose):0, Score:1.0, timesteps:212
11 Result (1->win; 0->lose):0, Score:3.0, timesteps:315
12 Result (1->win; 0->lose):0, Score:3.0, timesteps:215
13 Result (1->win; 0->lose):0, Score:3.0, timesteps:440
14 Result (1->win; 0->lose):0, Score:1.0, timesteps:224
15 Result (1->win; 0->lose):0, Score:1.0, timesteps:206
16 Result (1->win; 0->lose):0, Score:1.0, timesteps:242
17 Result (1->win; 0->lose):0, Score:11.0, timesteps:400
18 Result (1->win; 0->lose):0, Score:3.0, timesteps:160
19 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
20 Result (1->win; 0->lose):0, Score:9.0, timesteps:759
21 Result (1->win; 0->lose):0, Score:5.0, timesteps:393
22 Result (1->win; 0->lose):0, Score:3.0, timesteps:138
23 Result (1->win; 0->lose):0, Score:3.0, timesteps:385
24 Result (1->win; 0->lose):0, Score:3.0, timesteps:210
25 Result (1->win; 0->lose):0, Score:6.0, timesteps:400
26 Result (1->win; 0->lose):0, Score:3.0, timesteps:238
27 Result (1->win; 0->lose):0, Score:1.0, timesteps:230
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:278
29 Result (1->win; 0->lose):0, Score:1.0, timesteps:234
30 Result (1->win; 0->lose):0, Score:6.0, timesteps:56
31 Result (1->win; 0->lose):0, Score:8.0, timesteps:299
32 Result (1->win; 0->lose):0, Score:1.0, timesteps:224
33 Result (1->win; 0->lose):0, Score:5.0, timesteps:427
34 Result (1->win; 0->lose):0, Score:3.0, timesteps:286
35 Result (1->win; 0->lose):0, Score:3.0, timesteps:438
36 Result (1->win; 0->lose):0, Score:1.0, timesteps:194
37 Result (1->win; 0->lose):0, Score:11.0, timesteps:343
38 Result (1->win; 0->lose):0, Score:1.0, timesteps:356
39 Result (1->win; 0->lose):0, Score:3.0, timesteps:143
40 Result (1->win; 0->lose):0, Score:19.0, timesteps:746
41 Result (1->win; 0->lose):0, Score:8.0, timesteps:606
42 Result (1->win; 0->lose):0, Score:6.0, timesteps:272
43 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
44 Result (1->win; 0->lose):0, Score:5.0, timesteps:250
45 Result (1->win; 0->lose):0, Score:5.0, timesteps:705
46 Result (1->win; 0->lose):0, Score:3.0, timesteps:399
47 Result (1->win; 0->lose):0, Score:13.0, timesteps:702
48 Result (1->win; 0->lose):0, Score:3.0, timesteps:282
49 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
50 Result (1->win; 0->lose):0, Score:3.0, timesteps:17
51 Result (1->win; 0->lose):0, Score:3.0, timesteps:329
52 Result (1->win; 0->lose):0, Score:11.0, timesteps:660
53 Result (1->win; 0->lose):0, Score:1.0, timesteps:188
54 Result (1->win; 0->lose):0, Score:1.0, timesteps:280
55 Result (1->win; 0->lose):0, Score:6.0, timesteps:508
56 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
57 Result (1->win; 0->lose):0, Score:9.0, timesteps:670
58 Result (1->win; 0->lose):0, Score:21.0, timesteps:683
59 Result (1->win; 0->lose):0, Score:3.0, timesteps:849
60 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
61 Result (1->win; 0->lose):0, Score:4.0, timesteps:268
62 Result (1->win; 0->lose):0, Score:7.0, timesteps:248
63 Result (1->win; 0->lose):1, Score:9.0, timesteps:1000
64 Result (1->win; 0->lose):0, Score:22.0, timesteps:648
65 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:8.0, timesteps:835
67 Result (1->win; 0->lose):0, Score:12.0, timesteps:194
68 Result (1->win; 0->lose):0, Score:1.0, timesteps:262
69 Result (1->win; 0->lose):0, Score:3.0, timesteps:18
70 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:1.0, timesteps:218
72 Result (1->win; 0->lose):0, Score:19.0, timesteps:558
73 Result (1->win; 0->lose):0, Score:5.0, timesteps:290
74 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
75 Result (1->win; 0->lose):0, Score:3.0, timesteps:248
76 Result (1->win; 0->lose):0, Score:3.0, timesteps:292
77 Result (1->win; 0->lose):0, Score:5.0, timesteps:342
78 Result (1->win; 0->lose):0, Score:5.0, timesteps:431
79 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
80 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
