 ** Playing game examples/gridphysics/zelda.txt, level examples/gridphysics/zelda_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
196 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
197 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
198 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
199 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
200 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
201 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
202 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
203 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
204 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
205 Result (1->win; 0->lose):0, Score:-1.0, timesteps:831
206 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
207 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
208 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
209 Result (1->win; 0->lose):0, Score:-1.0, timesteps:191
210 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
211 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
212 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
213 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
214 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
215 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
216 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
217 Result (1->win; 0->lose):0, Score:1.0, timesteps:911
218 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
219 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
220 Result (1->win; 0->lose):0, Score:-1.0, timesteps:227
221 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
222 Result (1->win; 0->lose):0, Score:1.0, timesteps:683
223 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
224 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
225 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
226 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
227 Result (1->win; 0->lose):0, Score:-1.0, timesteps:227
228 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
229 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
230 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
231 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
232 Result (1->win; 0->lose):0, Score:-1.0, timesteps:419
233 Result (1->win; 0->lose):0, Score:-1.0, timesteps:367
234 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
235 Result (1->win; 0->lose):0, Score:-1.0, timesteps:227
236 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
237 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
238 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
239 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
240 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
241 Result (1->win; 0->lose):0, Score:-1.0, timesteps:831
242 Result (1->win; 0->lose):0, Score:1.0, timesteps:899
243 Result (1->win; 0->lose):0, Score:1.0, timesteps:847
244 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
245 Result (1->win; 0->lose):0, Score:-1.0, timesteps:831
246 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
247 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
248 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
249 Result (1->win; 0->lose):0, Score:-1.0, timesteps:215
250 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
251 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
252 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
253 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
254 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
255 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
256 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
257 Result (1->win; 0->lose):0, Score:1.0, timesteps:735
258 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
259 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
260 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
261 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
262 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
263 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
264 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
265 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
266 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
267 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
268 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
269 Result (1->win; 0->lose):0, Score:1.0, timesteps:959
270 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
271 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
272 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
273 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
274 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
275 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
276 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
277 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
278 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
279 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
280 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
281 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
282 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
283 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
284 Result (1->win; 0->lose):0, Score:-1.0, timesteps:815
285 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
286 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
287 Result (1->win; 0->lose):0, Score:3.0, timesteps:979
288 Result (1->win; 0->lose):0, Score:1.0, timesteps:975
289 Result (1->win; 0->lose):0, Score:-1.0, timesteps:819
290 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
291 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
292 Result (1->win; 0->lose):0, Score:1.0, timesteps:991
293 Result (1->win; 0->lose):0, Score:1.0, timesteps:991
294 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
295 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
296 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
297 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
298 Result (1->win; 0->lose):0, Score:1.0, timesteps:963
299 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
300 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
301 Result (1->win; 0->lose):0, Score:1.0, timesteps:927
302 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
303 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
304 Result (1->win; 0->lose):0, Score:3.0, timesteps:703
305 Result (1->win; 0->lose):0, Score:1.0, timesteps:623
306 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
307 Result (1->win; 0->lose):0, Score:-1.0, timesteps:815
308 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
309 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
310 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
311 Result (1->win; 0->lose):0, Score:-1.0, timesteps:847
312 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
313 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
314 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
315 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
316 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
317 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
318 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
319 Result (1->win; 0->lose):0, Score:-1.0, timesteps:318
320 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
321 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
322 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
323 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
324 Result (1->win; 0->lose):0, Score:-1.0, timesteps:327
325 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
326 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
327 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
328 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
329 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
330 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
331 Result (1->win; 0->lose):0, Score:-1.0, timesteps:327
332 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
333 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
334 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
335 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
336 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
337 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
338 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
339 Result (1->win; 0->lose):0, Score:-1.0, timesteps:819
340 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
341 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
342 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
343 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
344 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
345 Result (1->win; 0->lose):0, Score:-1.0, timesteps:227
346 Result (1->win; 0->lose):0, Score:3.0, timesteps:755
347 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
348 Result (1->win; 0->lose):0, Score:1.0, timesteps:655
349 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
350 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
351 Result (1->win; 0->lose):0, Score:1.0, timesteps:967
352 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
353 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
354 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
355 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
356 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
357 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
358 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
359 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
360 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
361 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
362 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
363 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
364 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
365 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
366 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
367 Result (1->win; 0->lose):0, Score:1.0, timesteps:683
368 Result (1->win; 0->lose):0, Score:-1.0, timesteps:229
369 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
370 Result (1->win; 0->lose):0, Score:1.0, timesteps:963
371 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
372 Result (1->win; 0->lose):0, Score:-1.0, timesteps:227
373 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
374 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
375 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
376 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
377 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
378 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
379 Result (1->win; 0->lose):0, Score:1.0, timesteps:955
380 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
381 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
382 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
383 Result (1->win; 0->lose):0, Score:-1.0, timesteps:347
384 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
385 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
386 Result (1->win; 0->lose):0, Score:-1.0, timesteps:227
387 Result (1->win; 0->lose):0, Score:-1.0, timesteps:227
388 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
389 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
390 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
391 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
392 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
393 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
394 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
395 Result (1->win; 0->lose):0, Score:-1.0, timesteps:327
396 Result (1->win; 0->lose):0, Score:1.0, timesteps:563
397 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
398 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
399 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
400 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
401 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
402 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
403 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
404 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
405 Result (1->win; 0->lose):0, Score:1.0, timesteps:931
406 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
407 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
408 Result (1->win; 0->lose):0, Score:-1.0, timesteps:747
409 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
410 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
411 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
412 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
413 Result (1->win; 0->lose):0, Score:1.0, timesteps:851
414 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
415 Result (1->win; 0->lose):0, Score:1.0, timesteps:931
416 Result (1->win; 0->lose):0, Score:-1.0, timesteps:323
417 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
418 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
419 Result (1->win; 0->lose):0, Score:-1.0, timesteps:227
420 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
421 Result (1->win; 0->lose):0, Score:-1.0, timesteps:335
422 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
423 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
424 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
425 Result (1->win; 0->lose):0, Score:1.0, timesteps:275
426 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
427 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
428 Result (1->win; 0->lose):0, Score:1.0, timesteps:703
429 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
430 Result (1->win; 0->lose):0, Score:-1.0, timesteps:275
431 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
432 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
433 Result (1->win; 0->lose):0, Score:-1.0, timesteps:339
434 Result (1->win; 0->lose):0, Score:1.0, timesteps:651
