 ** Playing game examples/gridphysics/zelda.txt, level examples/gridphysics/zelda_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
1 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
2 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
3 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
4 Result (1->win; 0->lose):0, Score:-1.0, timesteps:139
5 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
6 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
7 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
8 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
9 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
10 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
11 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
12 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
13 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
14 Result (1->win; 0->lose):0, Score:-1.0, timesteps:239
15 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
16 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
17 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
18 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
19 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
20 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
21 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
22 Result (1->win; 0->lose):0, Score:1.0, timesteps:467
23 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
24 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
25 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
26 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
27 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
28 Result (1->win; 0->lose):0, Score:-1.0, timesteps:111
29 Result (1->win; 0->lose):0, Score:1.0, timesteps:915
30 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
31 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
32 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
33 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
34 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
35 Result (1->win; 0->lose):0, Score:-1.0, timesteps:351
36 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
37 Result (1->win; 0->lose):0, Score:-1.0, timesteps:245
38 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
39 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
40 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
41 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
42 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
43 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
44 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
45 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
46 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
47 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
49 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
50 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
51 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
52 Result (1->win; 0->lose):0, Score:1.0, timesteps:791
53 Result (1->win; 0->lose):0, Score:1.0, timesteps:351
54 Result (1->win; 0->lose):0, Score:1.0, timesteps:471
55 Result (1->win; 0->lose):0, Score:-1.0, timesteps:251
56 Result (1->win; 0->lose):0, Score:-1.0, timesteps:415
57 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
58 Result (1->win; 0->lose):0, Score:-1.0, timesteps:195
59 Result (1->win; 0->lose):0, Score:-1.0, timesteps:55
60 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
61 Result (1->win; 0->lose):0, Score:3.0, timesteps:639
62 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
63 Result (1->win; 0->lose):0, Score:-1.0, timesteps:251
64 Result (1->win; 0->lose):0, Score:-1.0, timesteps:99
65 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
66 Result (1->win; 0->lose):0, Score:1.0, timesteps:471
67 Result (1->win; 0->lose):0, Score:-1.0, timesteps:111
68 Result (1->win; 0->lose):0, Score:1.0, timesteps:543
69 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
70 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
72 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
73 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
74 Result (1->win; 0->lose):0, Score:1.0, timesteps:475
75 Result (1->win; 0->lose):0, Score:1.0, timesteps:523
76 Result (1->win; 0->lose):0, Score:1.0, timesteps:335
77 Result (1->win; 0->lose):0, Score:1.0, timesteps:355
78 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
79 Result (1->win; 0->lose):0, Score:1.0, timesteps:435
80 Result (1->win; 0->lose):0, Score:1.0, timesteps:503
81 Result (1->win; 0->lose):0, Score:1.0, timesteps:595
82 Result (1->win; 0->lose):0, Score:1.0, timesteps:1000
83 Result (1->win; 0->lose):0, Score:3.0, timesteps:891
84 Result (1->win; 0->lose):0, Score:1.0, timesteps:495
85 Result (1->win; 0->lose):0, Score:1.0, timesteps:459
86 Result (1->win; 0->lose):0, Score:1.0, timesteps:343
87 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
88 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
89 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
90 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
91 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
92 Result (1->win; 0->lose):0, Score:1.0, timesteps:503
93 Result (1->win; 0->lose):0, Score:1.0, timesteps:519
94 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
95 Result (1->win; 0->lose):0, Score:-1.0, timesteps:251
96 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
97 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
98 Result (1->win; 0->lose):0, Score:1.0, timesteps:415
99 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
100 Result (1->win; 0->lose):0, Score:-1.0, timesteps:611
101 Result (1->win; 0->lose):0, Score:1.0, timesteps:375
102 Result (1->win; 0->lose):0, Score:1.0, timesteps:375
103 Result (1->win; 0->lose):0, Score:1.0, timesteps:531
104 Result (1->win; 0->lose):0, Score:-1.0, timesteps:251
105 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
106 Result (1->win; 0->lose):0, Score:3.0, timesteps:431
107 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
108 Result (1->win; 0->lose):0, Score:-1.0, timesteps:279
109 Result (1->win; 0->lose):0, Score:1.0, timesteps:503
110 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
111 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
112 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
113 Result (1->win; 0->lose):0, Score:-1.0, timesteps:251
114 Result (1->win; 0->lose):0, Score:1.0, timesteps:327
115 Result (1->win; 0->lose):0, Score:-1.0, timesteps:59
116 Result (1->win; 0->lose):0, Score:1.0, timesteps:483
117 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
118 Result (1->win; 0->lose):0, Score:1.0, timesteps:207
119 Result (1->win; 0->lose):0, Score:-1.0, timesteps:99
120 Result (1->win; 0->lose):0, Score:1.0, timesteps:451
121 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
122 Result (1->win; 0->lose):0, Score:1.0, timesteps:351
123 Result (1->win; 0->lose):0, Score:-1.0, timesteps:239
124 Result (1->win; 0->lose):0, Score:3.0, timesteps:623
125 Result (1->win; 0->lose):0, Score:3.0, timesteps:607
126 Result (1->win; 0->lose):0, Score:1.0, timesteps:271
127 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
128 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
129 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
130 Result (1->win; 0->lose):0, Score:1.0, timesteps:331
131 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
132 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
133 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
134 Result (1->win; 0->lose):0, Score:3.0, timesteps:999
135 Result (1->win; 0->lose):0, Score:-1.0, timesteps:251
136 Result (1->win; 0->lose):0, Score:1.0, timesteps:375
137 Result (1->win; 0->lose):0, Score:3.0, timesteps:427
138 Result (1->win; 0->lose):0, Score:-1.0, timesteps:207
